subject_name,session_name,state,posterior_occupancy
GRB006,20240112_135518,1,0.027917331
GRB006,20240116_163044,1,0.0009433627
GRB006,20240117_152600,1,0.00044676723
GRB006,20240118_133404,1,0.0041130125
GRB006,20240228_131618,1,0.57242167
GRB006,20240229_132420,1,0.042239673
GRB006,20240301_144326,1,0.020722186
GRB006,20240304_122108,1,0.002659903
GRB006,20240305_135034,1,0.0012615387
GRB006,20240306_133858,1,0.9134975
GRB006,20240307_155109,1,0.7120235
GRB006,20240308_152123,1,0.6427673
GRB006,20240311_174310,1,0.0018871465
GRB006,20240313_141512,1,0.0013732786
GRB006,20240314_155950,1,0.0019469761
GRB006,20240315_141855,1,0.0006225092
GRB006,20240318_125437,1,0.009097107
GRB006,20240319_120110,1,0.0013435574
GRB006,20240320_124113,1,0.00039108135
GRB006,20240321_131913,1,0.000494671
GRB006,20240322_141501,1,0.0016961852
GRB006,20240323_142335,1,0.0025411285
GRB006,20240324_135731,1,0.015135173
GRB006,20240325_115618,1,0.0017099085
GRB006,20240326_140658,1,0.039120745
GRB006,20240327_154217,1,0.03127113
GRB006,20240328_135035,1,0.004221162
GRB006,20240330_144712,1,0.015056342
GRB006,20240331_132807,1,0.079003505
GRB006,20240401_125219,1,0.2663562
GRB006,20240402_140646,1,0.16037749
GRB006,20240403_131227,1,0.15748672
GRB006,20240404_115105,1,0.1354516
GRB006,20240405_142239,1,0.11017064
GRB006,20240406_122407,1,0.23143984
GRB006,20240407_123014,1,0.85521936
GRB006,20240408_135314,1,0.9286131
GRB006,20240419_151040,1,0.9829788
GRB006,20240423_162658,1,0.4475972
GRB006,20240424_150511,1,0.48903206
GRB006,20240426_174044,1,0.056257855
GRB006,20240429_174359,1,0.094152346
GRB006,20240429_184502,1,0.014586815
GRB006,20240430_183206,1,0.00095904607
GRB006,20240501_195113,1,0.0017604725
GRB006,20240502_161058,1,0.07849386
GRB006,20240503_163955,1,0.049610574
GRB006,20240506_171411,1,0.082651645
GRB006,20240507_180829,1,0.02018087
GRB006,20240508_173227,1,0.0038414553
GRB006,20240509_163637,1,0.0038661412
GRB006,20240510_180411,1,0.013971239
GRB006,20240514_164132,1,0.0025249305
GRB006,20240515_164745,1,0.15733497
GRB006,20240516_140225,1,0.040175315
GRB006,20240517_161352,1,0.007950957
GRB006,20240521_170727,1,0.0058860737
GRB006,20240522_170215,1,0.018689172
GRB006,20240523_174600,1,0.038062748
GRB006,20240524_162152,1,0.003801629
GRB006,20240529_150103,1,0.11191503
GRB006,20240530_164626,1,0.159286
GRB006,20240531_164435,1,0.114754
GRB006,20240604_123410,1,0.059318207
GRB006,20240605_133531,1,0.0036314283
GRB006,20240606_141045,1,0.010389978
GRB006,20240607_133855,1,0.0026531147
GRB006,20240610_133557,1,0.6624398
GRB006,20240611_134554,1,0.0013440487
GRB006,20240612_142350,1,0.031230325
GRB006,20240613_140011,1,0.046864077
GRB006,20240614_132538,1,0.0655859
GRB006,20240617_123448,1,0.73535365
GRB006,20240620_124808,1,0.09817132
GRB006,20240621_143838,1,0.6138182
GRB006,20240624_112117,1,0.069875635
GRB006,20240625_130638,1,0.049995475
GRB006,20240626_113043,1,0.887895
GRB006,20240627_141852,1,0.9404514
GRB006,20240628_130506,1,0.024635037
GRB006,20240701_112146,1,0.069184974
GRB006,20240702_134736,1,0.13954055
GRB006,20240710_124222,1,0.13780706
GRB006,20240711_134140,1,0.5557036
GRB006,20240715_134530,1,0.2853343
GRB006,20240716_151257,1,0.018110521
GRB006,20240717_154846,1,0.35952887
GRB006,20240718_150828,1,0.009510794
GRB006,20240722_142540,1,0.21222492
GRB006,20240723_142451,1,0.033473626
GRB006,20240724_144439,1,0.5456371
GRB006,20240725_153628,1,0.68284696
GRB006,20240729_155308,1,0.5227433
GRB006,20240730_142934,1,0.975251
GRB006,20240801_164225,1,0.4060427
GRB006,20240805_142718,1,0.40477207
GRB006,20240806_141817,1,0.22055876
GRB006,20240807_120640,1,0.2868522
GRB006,20240813_132409,1,0.96309745
GRB006,20240814_154434,1,0.22307485
GRB006,20240815_111040,1,0.017680038
GRB006,20240819_110829,1,0.99927086
GRB006,20240820_115126,1,0.99311304
GRB006,20240821_121447,1,0.98310375
GRB006,20240822_100914,1,0.9986871
GRB006,20241002_142716,1,0.41972852
GRB006,20241003_112246,1,0.25349805
GRB006,20241004_120803,1,0.100636974
GRB006,20241007_142037,1,0.008754089
GRB006,20241008_151755,1,0.06264478
GRB006,20241011_121243,1,0.20400478
GRB006,20241015_145423,1,0.027433664
GRB006,20241016_153658,1,0.47166118
GRB006,20241018_141859,1,0.07249296
GRB006,20241021_172639,1,0.97513837
GRB006,20230919_133340,2,0.009849316
GRB006,20230920_155219,2,0.03671707
GRB006,20230921_133636,2,0.0011114008
GRB006,20230922_131609,2,0.0011743631
GRB006,20230925_154539,2,0.0009816848
GRB006,20230926_123033,2,0.0024428088
GRB006,20230927_145701,2,0.0031824622
GRB006,20230928_145546,2,0.0030170777
GRB006,20230929_145546,2,0.0019454014
GRB006,20231002_140748,2,0.0027041936
GRB006,20231003_141126,2,0.0007095503
GRB006,20231004_122636,2,0.0010636809
GRB006,20231005_133120,2,0.0012940522
GRB006,20231006_132453,2,0.0019825515
GRB006,20231009_134122,2,0.00147251
GRB006,20231010_131131,2,0.0023273143
GRB006,20231011_124016,2,0.0018556031
GRB006,20231012_133025,2,0.001609273
GRB006,20231016_134002,2,0.006800288
GRB006,20231017_141854,2,0.0012397949
GRB006,20231018_160206,2,0.0021786306
GRB006,20231019_124131,2,0.0018800508
GRB006,20231020_134744,2,0.0019612508
GRB006,20231023_142912,2,0.0024713073
GRB006,20231024_141355,2,0.0023917549
GRB006,20231026_115451,2,0.00094186637
GRB006,20231027_125224,2,0.0028075376
GRB006,20231031_133131,2,0.0014702248
GRB006,20231101_130616,2,0.0026617674
GRB006,20231102_142814,2,0.00035215254
GRB006,20231103_124436,2,3.233701e-05
GRB006,20231106_143523,2,0.00022900038
GRB006,20231107_131358,2,0.00012371977
GRB006,20231108_143210,2,1.9203366e-05
GRB006,20231109_132341,2,0.0034811338
GRB006,20231113_132100,2,0.011544519
GRB006,20231114_135633,2,0.0068471977
GRB006,20231115_134443,2,0.0015213416
GRB006,20231116_150200,2,4.009959e-05
GRB006,20231117_185904,2,3.506292e-05
GRB006,20231127_133022,2,0.62664473
GRB006,20231128_141426,2,0.024941621
GRB006,20231130_135215,2,0.035828665
GRB006,20231201_113419,2,5.7109817e-05
GRB006,20231208_131651,2,0.07766775
GRB006,20231211_134311,2,0.08145862
GRB006,20231212_130030,2,0.065353446
GRB006,20231215_112543,2,0.12607081
GRB006,20240109_144700,2,0.018763155
GRB006,20240110_135431,2,3.779814e-08
GRB006,20240110_162338,2,0.078969136
GRB006,20240111_132629,2,0.08513043
GRB006,20240112_135518,2,0.044415858
GRB006,20240116_163044,2,0.33558694
GRB006,20240117_152600,2,0.006967715
GRB006,20240118_133404,2,0.033555523
GRB006,20240228_131618,2,0.0030962944
GRB006,20240229_132420,2,0.035550445
GRB006,20240301_144326,2,0.024518013
GRB006,20240304_122108,2,0.1437355
GRB006,20240305_135034,2,0.016082086
GRB006,20240306_133858,2,0.00082789786
GRB006,20240307_155109,2,0.0015436853
GRB006,20240308_152123,2,0.0020411918
GRB006,20240311_174310,2,0.09984689
GRB006,20240313_141512,2,0.040760852
GRB006,20240314_155950,2,0.022700679
GRB006,20240315_141855,2,0.011711159
GRB006,20240318_125437,2,0.021619048
GRB006,20240319_120110,2,0.02975645
GRB006,20240320_124113,2,0.013360882
GRB006,20240321_131913,2,0.027793733
GRB006,20240322_141501,2,0.024209522
GRB006,20240323_142335,2,0.0044527785
GRB006,20240324_135731,2,0.005317436
GRB006,20240325_115618,2,0.0038780011
GRB006,20240326_140658,2,0.010241863
GRB006,20240327_154217,2,0.02032805
GRB006,20240328_135035,2,0.0035893933
GRB006,20240330_144712,2,0.011951972
GRB006,20240331_132807,2,0.0026958585
GRB006,20240401_125219,2,0.018838203
GRB006,20240402_140646,2,0.007429398
GRB006,20240403_131227,2,0.0023747259
GRB006,20240404_115105,2,0.0023962709
GRB006,20240405_142239,2,0.002613766
GRB006,20240406_122407,2,0.0033867054
GRB006,20240407_123014,2,0.001710448
GRB006,20240408_135314,2,0.0003243627
GRB006,20240419_151040,2,0.0007835077
GRB006,20240423_162658,2,0.008306607
GRB006,20240424_150511,2,0.0014530581
GRB006,20240426_174044,2,0.0072883293
GRB006,20240429_174359,2,0.0026349078
GRB006,20240429_184502,2,0.0020017517
GRB006,20240430_183206,2,0.0044813356
GRB006,20240501_195113,2,0.01236931
GRB006,20240502_161058,2,0.0026763906
GRB006,20240503_163955,2,0.013984228
GRB006,20240506_171411,2,0.0067367037
GRB006,20240507_180829,2,0.008406377
GRB006,20240508_173227,2,0.0025463651
GRB006,20240509_163637,2,0.005928457
GRB006,20240510_180411,2,0.0035464698
GRB006,20240514_164132,2,0.0050024637
GRB006,20240515_164745,2,0.024075558
GRB006,20240516_140225,2,0.01446013
GRB006,20240517_161352,2,0.0027087182
GRB006,20240521_170727,2,0.0029962417
GRB006,20240522_170215,2,0.0035362754
GRB006,20240523_174600,2,0.0039848033
GRB006,20240524_162152,2,0.0030581034
GRB006,20240529_150103,2,0.009009368
GRB006,20240530_164626,2,0.0034995584
GRB006,20240531_164435,2,0.0030595893
GRB006,20240604_123410,2,0.004701434
GRB006,20240605_133531,2,0.004590942
GRB006,20240606_141045,2,0.0043540993
GRB006,20240607_133855,2,0.0031352716
GRB006,20240610_133557,2,0.0047497996
GRB006,20240611_134554,2,0.0027416982
GRB006,20240612_142350,2,0.0025691495
GRB006,20240613_140011,2,0.0031797134
GRB006,20240614_132538,2,0.0047922493
GRB006,20240617_123448,2,0.0013633735
GRB006,20240620_124808,2,0.0077131474
GRB006,20240621_143838,2,0.0032852436
GRB006,20240624_112117,2,0.0031617247
GRB006,20240625_130638,2,0.007040303
GRB006,20240626_113043,2,0.0041860472
GRB006,20240627_141852,2,0.00036286423
GRB006,20240628_130506,2,0.0030863876
GRB006,20240701_112146,2,0.0032379392
GRB006,20240702_134736,2,0.0016897105
GRB006,20240710_124222,2,0.005308779
GRB006,20240711_134140,2,0.0014943056
GRB006,20240715_134530,2,0.007908552
GRB006,20240716_151257,2,0.008653756
GRB006,20240717_154846,2,0.0056097195
GRB006,20240718_150828,2,0.0045163287
GRB006,20240722_142540,2,0.005864359
GRB006,20240723_142451,2,0.0038686376
GRB006,20240724_144439,2,0.007681582
GRB006,20240725_153628,2,0.0023719445
GRB006,20240729_155308,2,0.0051179365
GRB006,20240730_142934,2,0.00019956505
GRB006,20240801_164225,2,0.0037322482
GRB006,20240805_142718,2,0.004391
GRB006,20240806_141817,2,0.0026165035
GRB006,20240807_120640,2,0.005967706
GRB006,20240813_132409,2,0.0012060002
GRB006,20240814_154434,2,0.0051711765
GRB006,20240815_111040,2,0.00780182
GRB006,20240819_110829,2,2.5134097e-05
GRB006,20240820_115126,2,0.00020775093
GRB006,20240821_121447,2,0.00055160787
GRB006,20240822_100914,2,5.7540507e-05
GRB006,20241002_142716,2,0.013457554
GRB006,20241003_112246,2,0.113756694
GRB006,20241004_120803,2,0.040711634
GRB006,20241007_142037,2,0.024020791
GRB006,20241008_151755,2,0.027679363
GRB006,20241011_121243,2,0.026043525
GRB006,20241015_145423,2,0.07224545
GRB006,20241016_153658,2,0.003182355
GRB006,20241018_141859,2,0.10676101
GRB006,20241021_172639,2,0.0018346729
