state,stimulus_evidence_hz,right_choice_probability,history
0,4.960000000000001,0.8786563955180107,previous choice = 0; previous reward = 0
0,5.120000000000001,0.8832972308851808,previous choice = 0; previous reward = 0
0,5.280000000000001,0.8877832436667119,previous choice = 0; previous reward = 0
0,5.4399999999999995,0.892117876887198,previous choice = 0; previous reward = 0
0,5.6,0.8963046316904594,previous choice = 0; previous reward = 0
0,5.76,0.9003470542443225,previous choice = 0; previous reward = 0
0,5.92,0.9042487234613523,previous choice = 0; previous reward = 0
0,6.08,0.9080132395309349,previous choice = 0; previous reward = 0
0,6.24,0.9116442132527514,previous choice = 0; previous reward = 0
0,6.4,0.915145256157005,previous choice = 0; previous reward = 0
0,6.5600000000000005,0.9185199713927605,previous choice = 0; previous reward = 0
0,6.720000000000001,0.9217719453623511,previous choice = 0; previous reward = 0
0,6.880000000000001,0.9249047400769985,previous choice = 0; previous reward = 0
0,7.040000000000001,0.9279218862065131,previous choice = 0; previous reward = 0
0,7.200000000000001,0.9308268767941514,previous choice = 0; previous reward = 0
0,7.359999999999999,0.9336231616063728,previous choice = 0; previous reward = 0
0,7.52,0.9363141420863063,previous choice = 0; previous reward = 0
0,7.68,0.938903166879165,previous choice = 0; previous reward = 0
0,7.84,0.9413935278975986,previous choice = 0; previous reward = 0
0,8.0,0.9437884568950119,previous choice = 0; previous reward = 0
1,-8.0,0.07393315376168333,previous choice = 0; previous reward = 0
1,-7.84,0.07578573775916644,previous choice = 0; previous reward = 0
1,-7.68,0.07768084904968224,previous choice = 0; previous reward = 0
1,-7.52,0.07961926730955116,previous choice = 0; previous reward = 0
1,-7.36,0.08160177655602573,previous choice = 0; previous reward = 0
1,-7.2,0.08362916460733923,previous choice = 0; previous reward = 0
1,-7.04,0.08570222250971264,previous choice = 0; previous reward = 0
1,-6.88,0.08782174393047663,previous choice = 0; previous reward = 0
1,-6.72,0.08998852451649833,previous choice = 0; previous reward = 0
1,-6.5600000000000005,0.09220336121713768,previous choice = 0; previous reward = 0
1,-6.4,0.09446705157100281,previous choice = 0; previous reward = 0
1,-6.24,0.09678039295582126,previous choice = 0; previous reward = 0
1,-6.08,0.09914418180079923,previous choice = 0; previous reward = 0
1,-5.92,0.10155921276090041,previous choice = 0; previous reward = 0
1,-5.76,0.10402627785254527,previous choice = 0; previous reward = 0
1,-5.6,0.10654616555030504,previous choice = 0; previous reward = 0
1,-5.4399999999999995,0.10911965984424604,previous choice = 0; previous reward = 0
1,-5.279999999999999,0.11174753925766885,previous choice = 0; previous reward = 0
1,-5.12,0.11443057582508395,previous choice = 0; previous reward = 0
1,-4.96,0.11716953403036805,previous choice = 0; previous reward = 0
1,-4.8,0.11996516970515851,previous choice = 0; previous reward = 0
1,-4.640000000000001,0.12281822888766228,previous choice = 0; previous reward = 0
1,-4.48,0.12572944664218422,previous choice = 0; previous reward = 0
1,-4.32,0.12869954583981524,previous choice = 0; previous reward = 0
1,-4.16,0.13172923590086497,previous choice = 0; previous reward = 0
1,-4.0,0.13481921149977638,previous choice = 0; previous reward = 0
1,-3.84,0.13797015123341833,previous choice = 0; previous reward = 0
1,-3.6799999999999997,0.14118271625382206,previous choice = 0; previous reward = 0
1,-3.5199999999999996,0.14445754886660106,previous choice = 0; previous reward = 0
1,-3.3600000000000003,0.14779527109647791,previous choice = 0; previous reward = 0
1,-3.2,0.15119648322153081,previous choice = 0; previous reward = 0
1,-3.04,0.15466176227796818,previous choice = 0; previous reward = 0
1,-2.88,0.1581916605374439,previous choice = 0; previous reward = 0
1,-2.7199999999999998,0.16178670395912995,previous choice = 0; previous reward = 0
1,-2.5599999999999996,0.16544739061897965,previous choice = 0; previous reward = 0
1,-2.3999999999999995,0.16917418911882798,previous choice = 0; previous reward = 0
1,-2.24,0.17296753697819625,previous choice = 0; previous reward = 0
1,-2.08,0.17682783901189095,previous choice = 0; previous reward = 0
1,-1.92,0.18075546569670778,previous choice = 0; previous reward = 0
1,-1.7599999999999998,0.18475075153077786,previous choice = 0; previous reward = 0
1,-1.5999999999999996,0.1888139933893119,previous choice = 0; previous reward = 0
1,-1.4399999999999995,0.19294544888072193,previous choice = 0; previous reward = 0
1,-1.2800000000000002,0.19714533470731246,previous choice = 0; previous reward = 0
1,-1.12,0.20141382503494723,previous choice = 0; previous reward = 0
1,-0.96,0.20575104987630036,previous choice = 0; previous reward = 0
1,-0.7999999999999998,0.2101570934924977,previous choice = 0; previous reward = 0
1,-0.6399999999999997,0.21463199281814038,previous choice = 0; previous reward = 0
1,-0.47999999999999954,0.21917573591487746,previous choice = 0; previous reward = 0
1,-0.3200000000000003,0.22378826045885686,previous choice = 0; previous reward = 0
