scope,subject_name,num_states,fold,seed,ordered_state,original_state,intercept,stimulus_evidence_hz,previous_choice,previous_reward
full_data,GRB006,2,-1,0,0,0,-0.36724984645843506,0.4352038502693176,0.040617525577545166,1.0893049240112305
full_data,GRB006,2,-1,0,1,1,0.003787809982895851,0.15719497203826904,0.5217763185501099,-0.3540160059928894
full_data,GRB006,2,-1,1,0,1,0.4090643525123596,0.25931471586227417,0.2611146569252014,-0.35059261322021484
full_data,GRB006,2,-1,1,1,0,-3.7721760272979736,-0.4393729567527771,2.164069652557373,-0.11894842982292175
full_data,GRB006,2,-1,2,0,1,0.17027252912521362,0.4629609286785126,-0.02512592077255249,-0.06198117136955261
full_data,GRB006,2,-1,2,1,0,-0.12113729119300842,0.02686592936515808,0.8284417390823364,-0.09899163246154785
